alphap,meanE,varE,skewE,kurtE,K
1.413716694,46.26965044,99.28722044,-1.696465136,4.325790175,0.03
1.413716694,44.70903817,88.15827233,-1.710889132,4.385657557,0.03
1.413716694,43.43539365,80.66285937,-1.701950102,4.386576466,0.03
1.413716694,42.10406493,73.18399485,-1.689999955,4.392659225,0.03
1.413716694,40.63087312,64.43326337,-1.719921075,4.486098494,0.03
1.413716694,39.04260837,55.56770623,-1.748715026,4.607210881,0.03
1.413716694,37.62634687,48.7341648,-1.758826047,4.687424739,0.03
1.413716694,36.46054208,44.11939277,-1.743157221,4.690434495,0.03
1.413716694,35.12138933,38.34488512,-1.767230028,4.801364937,0.03
1.413716694,33.68089246,32.37256495,-1.803001775,4.965139621,0.03
1.413716694,32.44673394,28.1431521,-1.800859674,5.011053634,0.03
1.413716694,31.26752015,24.38867335,-1.806943491,5.049160177,0.03
1.413716694,30.10780091,20.94586264,-1.82147737,5.082727699,0.03
1.413716694,28.89399834,17.59749742,-1.833144722,5.11157899,0.03
1.413716694,28.02743078,16.05216916,-1.768621758,4.866854946,0.03
1.413716694,27.18077333,14.70149547,-1.695040979,4.601301668,0.03
1.413716694,26.32811438,13.53968731,-1.591315695,4.287061548,0.03
1.413716694,25.32396102,12.16768528,-1.42747874,3.939644254,0.03
1.413716694,24.40068103,10.74876027,-1.429560928,3.800033046,0.03
1.413716694,23.52135638,10.21676251,-1.267193435,3.35500914,0.03
1.413716694,22.51388528,8.525475589,-1.325948876,3.4482954,0.03
1.413716694,21.57201993,7.202546732,-1.239916404,3.672445373,0.03
1.413716694,20.87854774,5.718589797,-1.567674895,4.872436312,0.03
1.413716694,20.09848495,4.464909532,-1.908452301,7.211471198,0.03
1.413716694,19.4047567,3.809749269,-2.284040774,10.63419511,0.03
1.413716694,18.61758165,3.09080565,-3.056979384,17.82940779,0.03
1.413716694,17.83672881,2.514682961,-3.707301986,25.11550129,0.03
1.413716694,16.93888611,2.101106756,-3.023686092,20.18847041,0.03
1.413716694,16.00457172,1.829256925,-1.895528707,11.05030719,0.03
1.413716694,15.00858726,1.704568059,-0.958682149,7.430767342,0.03
1.413716694,13.93697515,1.677579534,-0.360914859,12.12654808,0.03
1.413716694,12.82689999,1.703427487,0.032953864,25.22730783,0.03
1.413716694,11.58542805,1.766626242,2.657774661,30.83821971,0.03
1.413716694,10.08532773,2.183897258,4.323978806,37.22780452,0.03
1.413716694,8.296855052,2.840238903,5.49059985,44.40128346,0.03
1.413716694,5.944667042,4.343225472,5.606060621,41.17358146,0.03
1.413716694,2.322408339,7.817476583,5.378787907,33.83611613,0.03
1.413716694,0.887465764,11.55664428,4.407861411,23.54739529,0.03
1.413716694,2.745396119,20.27915994,1.698881629,6.081615773,0.03
1.413716694,11.14340935,1.871179694,7.631933647,65.79629811,0.03
1.413716694,11.94927034,1.664577022,7.865923799,69.77547408,0.03
1.413716694,12.47003052,1.580722322,7.948852821,71.32072936,0.03
1.413716694,12.87565977,1.54207508,7.96113053,71.64784953,0.03
1.413716694,13.22446721,1.524790711,7.92954306,71.19378213,0.03
1.413716694,13.54337329,1.51831797,7.867610016,70.19252229,0.03
1.413716694,13.84693267,1.516993547,7.783285827,68.79035282,0.03
1.413716694,14.14415697,1.517107934,7.682436304,67.09862314,0.03
1.413716694,14.43895041,1.516958415,7.567199619,65.17082778,0.03
1.413716694,14.73610964,1.514217627,7.441632682,63.08443187,0.03
1.413716694,15.03743905,1.507804007,7.306958129,60.87377672,0.03
1.413716694,15.34406889,1.496857287,7.164058055,58.56640208,0.03
1.413716694,15.65609216,1.481041326,7.012642797,56.17129018,0.03
1.413716694,15.97424693,1.459598525,6.853607272,53.71378196,0.03
1.413716694,16.30583902,1.428810427,6.693140264,51.28381834,0.03
1.413716694,17.39313259,2.251105938,2.662977143,13.79918311,0.03
1.413716694,20.17844951,11.60491865,0.548250729,1.94829351,0.03
1.413716694,22.19585352,25.87961337,0.554817709,1.836361192,0.03
1.413716694,22.56083651,33.43260144,0.713496084,1.950388074,0.03
1.413716694,23.11211289,40.93315082,0.802720593,2.021044199,0.03
1.413716694,24.02031243,45.74778088,0.779294175,1.990797977,0.03
1.413716694,25.24627724,50.33685925,0.700825121,2.008730005,0.03
1.413716694,26.9599101,65.83811714,0.52461791,1.715975527,0.03
1.413716694,30.0400348,70.08659785,0.115946235,1.526591476,0.03
1.413716694,30.24346624,98.38451651,0.400532972,1.599170592,0.03
1.413716694,31.34295134,95.82767928,0.415560828,1.923014721,0.03
1.413716694,32.92180388,107.5091894,0.367239772,1.873200709,0.03
1.413716694,35.47804637,148.9289361,0.167698952,1.439946246,0.03
1.413716694,38.25512848,176.3603825,0.045429284,1.430198471,0.03
1.413716694,38.91252761,174.1912501,0.080647871,1.483256755,0.03
1.413716694,41.05493117,191.8961093,-0.000748106,1.48010683,0.03
1.413716694,44.19330344,205.0772076,-0.253421909,1.501885524,0.03
1.413716694,45.57381204,206.4501899,-0.304550255,1.577433256,0.03
1.413716694,46.8187351,218.6943813,-0.262168496,1.625943834,0.03
1.413716694,49.17678006,237.3221895,-0.320608996,1.744648203,0.03
1.413716694,50.04716453,238.6175796,-0.376202119,1.763328493,0.03
1.413716694,51.31196764,241.4575001,-0.429069281,1.876908783,0.03
1.413716694,52.0368195,241.2263005,-0.387957745,2.098720875,0.03
1.413716694,51.68382655,204.8619724,-0.568160162,2.435006302,0.03
1.413716694,52.58637081,190.5709564,-0.847970497,2.835337448,0.03
1.413716694,52.86355705,163.0710561,-1.339616179,3.609195857,0.03
1.413716694,52.49660493,145.7201687,-1.6111953,4.208920027,0.03
1.413716694,53.43005445,155.8987171,-1.632579851,4.198296721,0.03
1.413716694,53.89004939,164.396993,-1.576105671,4.083310619,0.03
1.413716694,53.3342527,154.126301,-1.701195884,4.31351596,0.03
1.413716694,52.97874699,151.9981222,-1.699226656,4.287309037,0.03
1.413716694,52.01215392,142.7916716,-1.714093214,4.319071146,0.03
1.413716694,51.20266247,136.8873533,-1.699712382,4.286034177,0.03
1.413716694,49.98211283,126.3136663,-1.709117437,4.316224528,0.03
1.413716694,48.86635665,118.0098155,-1.702168747,4.30605765,0.03
1.413716694,47.7117088,110.2152563,-1.681079828,4.274716222,0.03
1.413716694,46.26965044,99.28722044,-1.696465136,4.325790175,0.03
1.413716694,44.70903817,88.15827233,-1.710889132,4.385657557,0.03
1.413716694,43.43539365,80.66285937,-1.701950102,4.386576466,0.03
1.413716694,43.50931268,80.6040389,-1.720091466,4.440742965,0.04
1.413716694,42.26674367,73.96369979,-1.703577853,4.425630267,0.04
1.413716694,40.70386624,64.47000571,-1.737496516,4.535604617,0.04
1.413716694,39.11071789,55.58259938,-1.768305081,4.657906501,0.04
1.413716694,37.71606958,49.14688201,-1.757533482,4.694531803,0.04
1.413716694,36.45399423,43.68657623,-1.765899952,4.750673464,0.04
1.413716694,35.19173742,38.53645248,-1.772828804,4.813146857,0.04
1.413716694,33.7290587,32.35858072,-1.818663371,4.996263846,0.04
1.413716694,32.42760965,27.80256763,-1.81875891,5.060911351,0.04
1.413716694,31.30165946,24.38253731,-1.811796058,5.060774199,0.04
1.413716694,30.12898418,20.86969609,-1.830520331,5.108538627,0.04
1.413716694,28.8656795,17.32451734,-1.849467935,5.170547247,0.04
1.413716694,28.04185281,15.98989577,-1.773441804,4.892686033,0.04
1.413716694,27.20757131,14.73460531,-1.686647365,4.606717374,0.04
1.413716694,26.34931141,13.56005627,-1.582362246,4.299273109,0.04
1.413716694,25.32417006,12.03536844,-1.448082817,4.002731505,0.04
1.413716694,24.38429187,10.58085375,-1.450719904,3.869102076,0.04
1.413716694,23.42694225,9.610767405,-1.356510832,3.525840373,0.04
1.413716694,22.38868882,8.384110131,-1.243798612,3.28785112,0.04
1.413716694,21.65291616,6.98682763,-1.292984567,3.955453735,0.04
1.413716694,20.79702872,5.410286226,-1.726501147,5.30240204,0.04
1.413716694,20.06309747,4.689197809,-1.838649027,6.570324498,0.04
1.413716694,19.3563882,3.908421349,-2.219249734,9.880495389,0.04
1.413716694,18.53460334,3.138199729,-2.957937667,16.91142042,0.04
1.413716694,17.8318775,2.592324546,-3.873346026,25.85691055,0.04
1.413716694,16.92365129,2.100032845,-3.341403994,23.29824457,0.04
1.413716694,15.98248869,1.80661052,-2.095933334,12.92289695,0.04
1.413716694,14.97845841,1.672637139,-0.993904924,7.927281689,0.04
1.413716694,13.91287273,1.691866423,-0.285045205,11.47925103,0.04
1.413716694,12.78213618,1.748831772,-0.029252116,24.57431955,0.04
1.413716694,11.53162924,1.790250489,2.463725873,31.98749606,0.04
1.413716694,10.01321243,2.178237372,4.484365195,37.95019266,0.04
1.413716694,8.201479966,2.921336255,5.255006502,43.53387831,0.04
1.413716694,5.803573126,4.567312115,5.223085982,38.71595863,0.04
1.413716694,2.234520892,7.739611179,5.496207827,34.92034157,0.04
1.413716694,0.862303581,11.28525236,4.508931973,24.52316562,0.04
1.413716694,2.394285826,18.66772132,2.017771854,7.555349783,0.04
1.413716694,10.99867052,1.918352157,7.609441965,65.40664925,0.04
1.413716694,11.85170999,1.689723932,7.863389385,69.70521527,0.04
1.413716694,12.39379344,1.597047531,7.955977542,71.4206723,0.04
1.413716694,12.81192305,1.553492238,7.97451361,71.8628365,0.04
1.413716694,13.168915,1.533106847,7.94716615,71.48832924,0.04
1.413716694,13.49358706,1.524545752,7.888070308,70.54035037,0.04
1.413716694,13.8014419,1.521810926,7.805339726,69.16821197,0.04
1.413716694,14.10171669,1.521099346,7.70510026,67.4872518,0.04
1.413716694,14.39981071,1.520176228,7.590238056,65.5629323,0.04
1.413716694,14.69967299,1.517089899,7.464131114,63.46338363,0.04
1.413716694,15.0036593,1.510550822,7.328416365,61.22986306,0.04
1.413716694,15.31308133,1.499661524,7.183980289,58.89079998,0.04
1.413716694,15.6281613,1.48399841,7.030851515,56.46017784,0.04
1.413716694,15.94985098,1.462735608,6.869950846,53.96446833,0.04
1.413716694,16.32957384,1.41740015,6.702888133,51.56545223,0.04
1.413716694,18.02981885,3.887118461,1.204354361,4.338767159,0.04
1.413716694,21.36343144,20.16002316,0.560362618,1.99366535,0.04
1.413716694,21.86934339,27.00581889,0.685132253,1.958106189,0.04
1.413716694,22.2202987,33.63295353,0.872060803,2.211918995,0.04
1.413716694,22.97122316,39.65094984,0.959669286,2.388616058,0.04
1.413716694,24.42326245,44.26370055,0.742358897,2.096641818,0.04
1.413716694,26.11079545,59.48445411,0.598651913,1.859572226,0.04
1.413716694,28.00475116,76.62991522,0.44966117,1.620187963,0.04
1.413716694,27.90512275,76.54922472,0.572688557,1.812013356,0.04
1.413716694,30.41322804,91.80315741,0.356798642,1.714841921,0.04
1.413716694,31.78985625,98.38190109,0.435177199,1.904986215,0.04
1.413716694,33.2432373,109.2398005,0.35657823,1.885776097,0.04
1.413716694,35.63094964,143.3345528,0.114593563,1.449499919,0.04
1.413716694,37.79291568,166.0294454,0.076498975,1.468250466,0.04
1.413716694,39.15869368,181.3659705,0.122171085,1.503133919,0.04
1.413716694,41.86383379,199.5577076,-0.044328352,1.478158138,0.04
1.413716694,44.05704884,201.1625686,-0.212826486,1.522370716,0.04
1.413716694,46.03501803,212.1227874,-0.300563372,1.595617424,0.04
1.413716694,48.17455122,237.4709186,-0.278676328,1.67203089,0.04
1.413716694,49.78964426,245.5882758,-0.32568498,1.753358852,0.04
1.413716694,50.65048796,240.8402837,-0.425161012,1.784353311,0.04
1.413716694,51.86427054,250.9646905,-0.423708021,1.878429117,0.04
1.413716694,52.96805498,254.9806163,-0.410712112,2.072468939,0.04
1.413716694,51.79608619,206.0940436,-0.505280054,2.534569004,0.04
1.413716694,53.14870423,197.405953,-0.846150875,2.840392389,0.04
1.413716694,53.1198254,162.4944698,-1.391338821,3.718620953,0.04
1.413716694,53.43990581,154.1237871,-1.640049247,4.251839421,0.04
1.413716694,53.98457753,161.6713887,-1.626022244,4.184163498,0.04
1.413716694,54.44400484,169.3319638,-1.592961405,4.113503899,0.04
1.413716694,53.80381163,158.553325,-1.703499437,4.319674212,0.04
1.413716694,53.10992751,151.0696887,-1.741279413,4.383688308,0.04
1.413716694,52.56749431,148.4795965,-1.705523516,4.304743252,0.04
1.413716694,51.52210774,139.3598519,-1.707511266,4.31312035,0.04
1.413716694,50.46460776,131.1246093,-1.695889415,4.297449928,0.04
1.413716694,49.12581841,120.0267321,-1.702867451,4.322615596,0.04
1.413716694,47.96632039,111.8021668,-1.695429001,4.311992174,0.04
1.413716694,46.61850306,102.5272191,-1.677796801,4.301798241,0.04
1.413716694,44.89805954,89.08050214,-1.726776834,4.429117638,0.04
1.413716694,43.50931268,80.6040389,-1.720091466,4.440742965,0.04
1.413716694,42.26674367,73.96369979,-1.703577853,4.425630267,0.04
1.413716694,40.70386624,64.47000571,-1.737496516,4.535604617,0.04
1.413716694,39.11071789,55.58259938,-1.768305081,4.657906501,0.04
1.413716694,37.71606958,49.14688201,-1.757533482,4.694531803,0.04
1.413716694,36.45399423,43.68657623,-1.765899952,4.750673464,0.04
1.413716694,35.19173742,38.53645248,-1.772828804,4.813146857,0.04
1.413716694,33.7290587,32.35858072,-1.818663371,4.996263846,0.04
1.413716694,32.42760965,27.80256763,-1.81875891,5.060911351,0.04
1.413716694,31.30165946,24.38253731,-1.811796058,5.060774199,0.04
1.413716694,30.12898418,20.86969609,-1.830520331,5.108538627,0.04
1.413716694,28.8656795,17.32451734,-1.849467935,5.170547247,0.04
1.413716694,28.04185281,15.98989577,-1.773441804,4.892686034,0.04
1.413716694,27.20757132,14.73460531,-1.686647364,4.606717372,0.04
1.413716694,26.34931141,13.56005627,-1.582362246,4.299273109,0.04
1.413716694,25.32417006,12.03536844,-1.448082817,4.002731505,0.04
1.413716694,24.38429187,10.58085375,-1.450719904,3.869102076,0.04
1.413716694,23.42694225,9.610767409,-1.356510831,3.525840371,0.04
1.413716694,22.38868882,8.384110131,-1.243798612,3.28785112,0.04
1.413716694,21.65291616,6.986827629,-1.292984568,3.955453736,0.04
1.413716694,20.79702872,5.410286226,-1.726501147,5.30240204,0.04
1.413716694,20.06309747,4.68919781,-1.838649027,6.570324498,0.04
1.413716694,19.3563882,3.908421348,-2.219249734,9.880495392,0.04
1.413716694,18.53460334,3.138199729,-2.957937667,16.91142042,0.04
1.413716694,17.8318775,2.592324546,-3.873346026,25.85691055,0.04
1.413716694,16.92365129,2.100032845,-3.341403994,23.29824457,0.04
1.413716694,15.98248869,1.806610522,-2.095933332,12.92289694,0.04
1.413716694,14.97845841,1.672637139,-0.993904924,7.927281689,0.04
1.413716694,13.91287273,1.691866423,-0.285045206,11.47925102,0.04
1.413716694,12.78213616,1.748831756,-0.02925209,24.57431999,0.04
1.413716694,11.53162924,1.790250489,2.463725873,31.98749606,0.04
1.413716694,10.01321246,2.178237361,4.484365155,37.9501926,0.04
1.413716694,8.201479966,2.921336255,5.255006502,43.53387831,0.04
1.413716694,5.803573126,4.567312115,5.223085982,38.71595863,0.04
1.413716694,2.234520892,7.739611179,5.496207827,34.92034157,0.04
1.413716694,0.862303581,11.28525236,4.508931973,24.52316562,0.04
1.413716694,2.394285826,18.66772132,2.017771854,7.555349783,0.04
1.413716694,10.99867052,1.918352157,7.609441965,65.40664925,0.04
1.413716694,11.85170999,1.689723932,7.863389385,69.70521527,0.04
1.413716694,12.39379344,1.597047531,7.955977542,71.4206723,0.04
1.413716694,12.81192305,1.553492238,7.97451361,71.8628365,0.04
1.413716694,13.168915,1.533106847,7.94716615,71.48832924,0.04
1.413716694,13.49358706,1.524545752,7.888070308,70.54035037,0.04
1.413716694,13.8014419,1.521810926,7.805339726,69.16821197,0.04
1.413716694,14.10171669,1.521099346,7.70510026,67.4872518,0.04
1.413716694,14.39981071,1.520176228,7.590238056,65.5629323,0.04
1.413716694,14.69967299,1.517089899,7.464131114,63.46338363,0.04
1.413716694,15.0036593,1.510550822,7.328416365,61.22986306,0.04
1.413716694,15.31308133,1.499661524,7.183980289,58.89079998,0.04
1.413716694,15.6281613,1.48399841,7.030851515,56.46017784,0.04
1.413716694,15.94985098,1.462735608,6.869950846,53.96446833,0.04
1.413716694,16.32957384,1.41740015,6.702888133,51.56545223,0.04
1.413716694,18.02981885,3.887118461,1.204354361,4.338767159,0.04
1.413716694,21.36343144,20.16002316,0.560362618,1.99366535,0.04
1.413716694,21.86934339,27.00581889,0.685132253,1.958106189,0.04
1.413716694,22.2202987,33.63295353,0.872060803,2.211918995,0.04
1.413716694,22.97122316,39.65094984,0.959669286,2.388616058,0.04
1.413716694,24.42326245,44.26370055,0.742358897,2.096641818,0.04
1.413716694,26.11079545,59.48445411,0.598651913,1.859572226,0.04
1.413716694,28.00475116,76.62991522,0.44966117,1.620187963,0.04
1.413716694,27.90512275,76.54922472,0.572688557,1.812013356,0.04
1.413716694,30.41322804,91.80315741,0.356798642,1.714841921,0.04
1.413716694,31.78985625,98.38190109,0.435177199,1.904986215,0.04
1.413716694,33.2432373,109.2398005,0.35657823,1.885776097,0.04
1.413716694,35.63094964,143.3345528,0.114593563,1.449499919,0.04
1.413716694,37.79291568,166.0294454,0.076498975,1.468250466,0.04
1.413716694,39.15869368,181.3659705,0.122171085,1.503133919,0.04
1.413716694,41.86383379,199.5577076,-0.044328352,1.478158138,0.04
1.413716694,44.05704884,201.1625686,-0.212826486,1.522370716,0.04
1.413716694,46.03501803,212.1227874,-0.300563372,1.595617424,0.04
1.413716694,48.17455122,237.4709186,-0.278676328,1.67203089,0.04
1.413716694,49.78964426,245.5882758,-0.32568498,1.753358852,0.04
1.413716694,50.65048796,240.8402837,-0.425161012,1.784353311,0.04
1.413716694,51.86427054,250.9646905,-0.423708021,1.878429117,0.04
1.413716694,52.96805498,254.9806163,-0.410712112,2.072468939,0.04
1.413716694,51.79608619,206.0940436,-0.505280054,2.534569004,0.04
1.413716694,53.14870423,197.405953,-0.846150875,2.840392389,0.04
1.413716694,53.1198254,162.4944698,-1.391338821,3.718620953,0.04
1.413716694,53.43990581,154.1237871,-1.640049247,4.251839421,0.04
1.413716694,53.98457753,161.6713887,-1.626022244,4.184163498,0.04
1.413716694,54.44400484,169.3319638,-1.592961405,4.113503899,0.04
1.413716694,53.80381163,158.553325,-1.703499437,4.319674212,0.04
1.413716694,53.10992751,151.0696887,-1.741279413,4.383688308,0.04
1.413716694,52.56749431,148.4795965,-1.705523516,4.304743252,0.04
1.413716694,51.52210774,139.3598519,-1.707511266,4.31312035,0.04
1.413716694,50.46460776,131.1246093,-1.695889415,4.297449928,0.04
1.413716694,49.12581841,120.0267321,-1.702867451,4.322615596,0.04
1.413716694,47.96632039,111.8021668,-1.695429001,4.311992174,0.04
1.413716694,46.61850306,102.5272191,-1.677796801,4.301798241,0.04
1.413716694,44.89805954,89.08050214,-1.726776834,4.429117638,0.04
1.413716694,43.50931268,80.6040389,-1.720091466,4.440742965,0.04
1.413716694,43.68237618,81.79507153,-1.715216393,4.449380465,0.05
1.413716694,42.36241191,74.10910722,-1.72230769,4.476405346,0.05
1.413716694,40.94653955,66.2410164,-1.723106114,4.512899556,0.05
1.413716694,39.26998172,56.47887103,-1.76659827,4.662463334,0.05
1.413716694,37.83216167,49.58269344,-1.768901839,4.718646545,0.05
1.413716694,36.43912982,43.2420915,-1.784947377,4.807839767,0.05
1.413716694,35.19016318,38.19394937,-1.792755399,4.866938415,0.05
1.413716694,33.75274529,32.20398742,-1.836149551,5.038679782,0.05
1.413716694,32.38204897,27.36300768,-1.833523031,5.112435688,0.05
1.413716694,31.27883079,24.06535816,-1.827483093,5.110338346,0.05
1.413716694,30.13984932,20.73796917,-1.842063453,5.143192251,0.05
1.413716694,28.88439891,17.29799533,-1.846419141,5.178468936,0.05
1.413716694,28.04899486,15.8965525,-1.778178073,4.922465275,0.05
1.413716694,27.22944749,14.73047745,-1.682292364,4.62028126,0.05
1.413716694,26.37204062,13.57652495,-1.57324338,4.312448102,0.05
1.413716694,25.32056602,11.8916794,-1.464752178,4.063502756,0.05
1.413716694,24.3535753,10.3288283,-1.478343788,3.961732115,0.05
1.413716694,23.36795414,9.157192555,-1.407048441,3.691255483,0.05
1.413716694,22.34840898,8.427620406,-1.082927633,3.186346269,0.05
1.413716694,21.72444295,6.953308286,-1.292100278,3.987463152,0.05
1.413716694,20.88058741,5.273863556,-1.652760026,5.547545085,0.05
1.413716694,20.0986641,4.37824856,-1.946968681,7.411253834,0.05
1.413716694,19.22281641,3.695260854,-2.320960512,10.32689947,0.05
1.413716694,18.47449276,3.475840232,-2.568276803,13.53502317,0.05
1.413716694,17.77212572,2.614766454,-4.021484412,26.30280661,0.05
1.413716694,16.91472584,2.106389662,-3.644971838,26.27462343,0.05
1.413716694,15.96778419,1.78978572,-2.326090518,15.10080359,0.05
1.413716694,14.95961641,1.646851446,-1.051944293,8.565213213,0.05
1.413716694,13.89509089,1.688909721,-0.223268913,11.07558666,0.05
1.413716694,12.74617159,1.789843005,-0.001077048,23.31018173,0.05
1.413716694,11.494759,1.821377003,2.195458888,32.99063324,0.05
1.413716694,9.966894763,2.165718628,4.612323901,38.7068946,0.05
1.413716694,8.147425751,3.021623997,4.888822924,41.83518425,0.05
1.413716694,5.682756199,4.538394334,5.433483791,40.14588409,0.05
1.413716694,2.33962154,7.499711199,5.593038145,36.02568828,0.05
1.413716694,0.84579038,11.05361512,4.592694005,25.36641295,0.05
1.413716694,2.314331582,17.45374813,2.190448227,8.586533943,0.05
1.413716694,10.85689485,1.965030956,7.589361569,65.05503318,0.05
1.413716694,11.75537753,1.71475896,7.861804409,69.64921618,0.05
1.413716694,12.31843529,1.613284844,7.963745482,71.52991215,0.05
1.413716694,12.74898632,1.564778768,7.988547587,72.08755264,0.05
1.413716694,13.11412706,1.541233851,7.9655719,71.79533603,0.05
1.413716694,13.44452343,1.530520775,7.909498343,70.90431999,0.05
1.413716694,13.75663096,1.526280095,7.828740856,69.56850178,0.05
1.413716694,14.06024593,1.524559394,7.7294081,67.90347055,0.05
1.413716694,14.3611665,1.522947298,7.614819503,65.98188514,0.05
1.413716694,14.66361607,1.519448182,7.48835249,63.8722438,0.05
1.413716694,14.970083,1.512737182,7.351724164,61.61793832,0.05
1.413716694,15.282088,1.501859715,7.205916007,59.24942322,0.05
1.413716694,15.60007269,1.486292077,7.051188651,56.78479669,0.05
1.413716694,15.92610181,1.464695992,6.889479739,54.26415025,0.05
1.413716694,16.54441671,1.522269008,5.581413383,40.69017948,0.05
1.413716694,18.8580865,6.909771911,0.646561357,2.062521899,0.05
1.413716694,21.05251699,19.66910947,0.669155561,2.055457719,0.05
1.413716694,22.03991341,29.17937114,0.647225314,1.847721568,0.05
1.413716694,22.1378515,33.89377301,0.955363952,2.380528384,0.05
1.413716694,24.84169054,35.41211461,0.376607933,1.762331924,0.05
1.413716694,26.25743784,42.69003969,0.25329231,1.611151128,0.05
1.413716694,25.35894229,58.30559954,0.77641051,2.072106752,0.05
1.413716694,27.3128497,67.66589177,0.475157559,1.668414913,0.05
1.413716694,29.86012032,96.16085226,0.351806956,1.503469241,0.05
1.413716694,30.74647771,89.19898525,0.470137142,1.891601752,0.05
1.413716694,32.35264975,109.8606606,0.425876269,1.720679747,0.05
1.413716694,33.62825923,113.0573039,0.341949268,1.842781244,0.05
1.413716694,36.64333748,164.0568387,0.086831164,1.354169791,0.05
1.413716694,38.32654091,175.0598663,0.05168707,1.440974384,0.05
1.413716694,39.50933145,183.3961686,0.079696026,1.491076071,0.05
1.413716694,41.40340061,186.4164494,-0.021613591,1.504021192,0.05
1.413716694,44.61299627,208.9590219,-0.21407931,1.528820179,0.05
1.413716694,46.57736312,222.1662136,-0.290160489,1.583272971,0.05
1.413716694,48.94259487,244.0572127,-0.327426055,1.676609896,0.05
1.413716694,50.46657096,259.2748865,-0.309597639,1.755476576,0.05
1.413716694,51.37940305,252.2899862,-0.420869552,1.791338989,0.05
1.413716694,52.18687219,255.0679927,-0.410950727,1.902912109,0.05
1.413716694,53.52093469,266.7571982,-0.377551005,2.085690897,0.05
1.413716694,53.40626021,229.163072,-0.548041405,2.482975428,0.05
1.413716694,53.68965131,204.3115024,-0.834355653,2.857973744,0.05
1.413716694,53.5555007,169.2877761,-1.344586665,3.631659904,0.05
1.413716694,54.23806107,164.4902476,-1.600473535,4.133831262,0.05
1.413716694,54.49538947,166.5148723,-1.629807127,4.196992898,0.05
1.413716694,55.15667105,175.6434106,-1.624419703,4.15921459,0.05
1.413716694,54.28955398,162.8239489,-1.715103557,4.344197001,0.05
1.413716694,53.39880501,153.1475189,-1.749983141,4.415226404,0.05
1.413716694,53.16635313,156.0823119,-1.661983679,4.233125235,0.05
1.413716694,51.95426707,143.2141278,-1.711356495,4.327859055,0.05
1.413716694,50.72258802,132.3338862,-1.723489646,4.358271821,0.05
1.413716694,49.44056276,122.6630053,-1.702190588,4.33311583,0.05
1.413716694,48.2334703,113.7000639,-1.703003318,4.337474378,0.05
1.413716694,46.85251791,103.7519594,-1.699156895,4.34882556,0.05
1.413716694,45.14182077,90.87714555,-1.723417565,4.438271356,0.05
1.413716694,43.68237618,81.79507153,-1.715216393,4.449380465,0.05
1.413716694,42.36241191,74.10910722,-1.72230769,4.476405346,0.05
1.413716694,40.94653955,66.2410164,-1.723106114,4.512899556,0.05
1.413716694,39.26998172,56.47887103,-1.76659827,4.662463334,0.05
1.413716694,37.83216167,49.58269344,-1.768901839,4.718646545,0.05
1.413716694,36.43912982,43.2420915,-1.784947377,4.807839767,0.05
1.413716694,35.19016318,38.19394937,-1.792755399,4.866938415,0.05
1.413716694,33.75274529,32.20398742,-1.836149552,5.038679782,0.05
1.413716694,32.38204897,27.36300768,-1.833523031,5.112435688,0.05
1.413716694,31.27883079,24.06535816,-1.827483093,5.110338346,0.05
1.413716694,30.13984932,20.73796917,-1.842063453,5.143192251,0.05
1.413716694,28.88439891,17.29799532,-1.846419141,5.178468937,0.05
1.413716694,28.04899486,15.8965525,-1.778178073,4.922465275,0.05
1.413716694,27.22944749,14.73047745,-1.682292364,4.62028126,0.05
1.413716694,26.37204062,13.57652494,-1.57324338,4.312448102,0.05
1.413716694,25.32056602,11.8916794,-1.464752178,4.063502756,0.05
1.413716694,24.3535753,10.3288283,-1.478343788,3.961732115,0.05
1.413716694,23.36795414,9.157192557,-1.407048441,3.691255482,0.05
1.413716694,22.34840898,8.427620406,-1.082927633,3.186346269,0.05
1.413716694,21.72444295,6.953308286,-1.292100278,3.987463152,0.05
1.413716694,20.88058741,5.273863556,-1.652760026,5.547545086,0.05
1.413716694,20.0986641,4.378248559,-1.946968681,7.411253836,0.05
1.413716694,19.22281641,3.695260854,-2.320960512,10.32689947,0.05
1.413716694,18.47449276,3.475840232,-2.568276802,13.53502317,0.05
1.413716694,17.77212572,2.614766454,-4.021484412,26.30280661,0.05
1.413716694,16.91472583,2.106389661,-3.644971841,26.27462346,0.05
1.413716694,15.96778419,1.789785721,-2.326090517,15.10080359,0.05
1.413716694,14.95961641,1.646851446,-1.051944293,8.565213213,0.05
1.413716694,13.8950909,1.688909722,-0.223268924,11.07558665,0.05
1.413716694,12.74617162,1.789842996,-0.001077099,23.31018197,0.05
1.413716694,11.494759,1.821377003,2.195458888,32.99063324,0.05
1.413716694,9.966894832,2.165718649,4.612323693,38.70689297,0.05
1.413716694,8.147425751,3.021623997,4.888822924,41.83518425,0.05
1.413716694,5.682756199,4.538394334,5.433483791,40.14588409,0.05
1.413716694,2.33962154,7.499711199,5.593038145,36.02568828,0.05
1.413716694,0.84579038,11.05361512,4.592694005,25.36641295,0.05
1.413716694,2.314331582,17.45374813,2.190448227,8.586533943,0.05
1.413716694,10.85689485,1.965030956,7.589361569,65.05503318,0.05
1.413716694,11.75537753,1.71475896,7.861804409,69.64921618,0.05
1.413716694,12.31843529,1.613284844,7.963745482,71.52991215,0.05
