K,alphap,meanE,varE,skewE,kurtE,class
0.09,1.413716694,21.86289949,6.653666509,-1.311326669,4.138282237,two
0.09,1.413716694,21.07902376,5.185176664,-1.600370617,5.477324646,two
0.09,1.413716694,20.34072417,4.318694836,-1.83212119,7.105650658,two
0.09,1.413716694,19.49972205,3.444054103,-2.281871727,10.4779724,two
0.09,1.413716694,18.67583397,2.87819719,-2.896447817,16.01476872,two
0.09,1.413716694,17.86606078,2.580798966,-3.523445715,22.92218409,two
0.09,1.413716694,16.93891634,2.183938022,-3.960767807,29.1112466,two
0.09,1.413716694,15.97548598,1.772887453,-3.236069842,23.83511672,two
0.09,1.413716694,14.97726662,1.582448487,-1.515986829,12.61711299,two
0.09,1.413716694,13.91334177,1.60434875,-0.142418512,11.01035153,two
0.09,1.413716694,12.78365086,1.878197007,0.410590196,16.92464553,two
0.09,1.413716694,11.5392919,1.92080504,1.393763757,32.40352859,two
0.09,1.413716694,10.03818454,2.091757064,4.604888475,40.49428565,two
0.09,1.413716694,8.283090788,2.974699707,4.892181772,40.05610813,two
0.09,1.413716694,6.28319435,3.875651868,6.028176728,45.63367817,two
0.09,1.413716694,4.120531094,5.553464009,6.021579517,42.11612667,two
0.09,1.413716694,3.360214665,6.941922396,5.457844769,35.10125987,two
0.09,1.413716694,7.161398762,4.014716536,5.97059492,42.999952,two
0.09,1.413716694,10.37590513,2.11946644,7.559161857,64.41925294,two
0.09,1.413716694,11.3998498,1.806776655,7.8720218,69.68385149,two
0.09,1.413716694,12.03458413,1.674206548,8.004459827,72.11392909,two
0.09,1.413716694,12.51052783,1.606926238,8.052681062,73.10903106,two
0.09,1.413716694,12.90640084,1.570792437,8.047820078,73.16043245,two
0.09,1.413716694,13.25861536,1.551201043,8.005097041,72.52382706,two
0.09,1.413716694,13.58686013,1.540501317,7.933818851,71.36574919,two
0.09,1.413716694,13.90324769,1.533998732,7.840534234,69.80895117,two
0.09,1.413716694,14.21402779,1.529231323,7.728513659,67.92619189,two
0.09,1.413716694,14.52547597,1.523519031,7.602269226,65.80577452,two
0.09,1.413716694,14.84047485,1.515496481,7.463621973,63.49515166,two
0.09,1.413716694,15.16154366,1.503857475,7.314452105,61.03983072,two
0.09,1.413716694,15.53647771,1.471442532,7.161882246,58.66250549,two
0.09,1.413716694,17.22815748,4.2278729,1.382936948,4.973135389,two
0.09,1.413716694,19.99439607,17.18365833,0.68870033,2.135499918,two
0.09,1.413716694,20.81160929,22.20297398,0.54727721,1.672956456,two
0.09,1.413716694,21.36574334,20.61899467,0.726436913,2.122704778,two
0.09,1.413716694,21.85393197,32.73894192,0.793455936,1.976318099,two
0.09,1.413716694,22.75524589,38.015782,0.791706452,1.996646795,two
0.09,1.413716694,23.85483147,43.98586927,0.769221127,2.096170006,two
0.09,1.413716694,26.00773735,52.93962182,0.38754297,1.575078003,two
0.09,1.413716694,27.01588655,63.10978605,0.452249372,1.748594936,two
0.09,1.413716694,28.88666195,77.12569274,0.356002213,1.662736636,two
0.09,1.413716694,31.04926423,94.56335209,0.177533263,1.492792697,two
0.09,1.413716694,32.61997166,122.1512651,0.182130952,1.382631777,two
0.09,1.413716694,33.65964513,135.651605,0.205034623,1.412541575,two
0.09,1.413716694,35.51388745,143.9581851,0.061110827,1.376182151,two
0.09,1.413716694,37.80297866,174.0167013,0.107634959,1.470487877,two
0.09,1.413716694,39.12503932,187.2974417,0.140703474,1.508883173,two
0.09,1.413716694,40.22901294,186.7688355,0.1270303,1.585018249,two
0.09,1.413716694,44.6314114,219.6158847,-0.195203075,1.521292817,two
0.09,1.413716694,46.04046741,232.0024034,-0.144231724,1.564979696,two
0.09,1.413716694,49.45187799,271.2108807,-0.269315121,1.633957011,two
0.09,1.413716694,51.33223239,277.4334241,-0.353199924,1.709257869,two
0.09,1.413716694,52.33847838,280.3883737,-0.391313321,1.732748222,two
0.09,1.413716694,54.09227397,290.0359681,-0.450459204,1.852676588,two
0.09,1.413716694,55.00664384,296.4623968,-0.43418538,1.952005814,two
0.09,1.413716694,55.75637182,295.0203395,-0.419213303,2.161008404,two
0.09,1.413716694,56.48892326,281.1459899,-0.517211687,2.430570638,two
0.09,1.413716694,56.32715473,224.2061769,-1.018143017,3.087037334,two
0.09,1.413716694,55.42095165,183.7280412,-1.426732785,3.827190521,two
0.09,1.413716694,56.44711103,189.1880297,-1.563594787,4.075620129,two
0.09,1.413716694,57.02152092,192.7370474,-1.646488459,4.221008442,two
0.09,1.413716694,56.80827243,189.6318767,-1.67779791,4.284350355,two
0.09,1.413716694,56.68921823,188.8370634,-1.698946046,4.310682807,two
0.09,1.413716694,55.88715131,180.873388,-1.698660078,4.332878064,two
0.09,1.413716694,54.51701547,166.2647817,-1.715923997,4.382526268,two
0.09,1.413716694,53.52082539,157.2265978,-1.727047446,4.390198646,two
0.09,1.413716694,52.28879624,146.2755772,-1.731251465,4.407303133,two
0.09,1.413716694,50.43839954,128.1962063,-1.779648348,4.531733059,two
0.09,1.413716694,49.04788354,117.9887163,-1.761664594,4.512507995,two
0.09,1.413716694,47.78594881,110.1484306,-1.722318204,4.446379479,two
0.09,1.413716694,46.13742258,97.22645448,-1.762868586,4.551233624,two
0.09,1.413716694,44.16462482,82.97552154,-1.790740842,4.662662125,two
0.09,1.413716694,42.83003753,75.60371796,-1.77845637,4.651676927,two
0.09,1.413716694,41.34503856,67.31186089,-1.77698032,4.680139304,two
0.09,1.413716694,39.69512604,58.05502996,-1.798655576,4.78134966,two
0.09,1.413716694,37.98719453,49.08162526,-1.831608684,4.911136737,two
0.09,1.413716694,36.72555889,44.32829808,-1.774876071,4.835609063,two
0.09,1.413716694,35.3421021,38.07470877,-1.826117214,4.981270375,two
0.09,1.413716694,33.9278533,32.18200705,-1.875801741,5.148913027,two
0.09,1.413716694,32.5101702,27.64955972,-1.791997032,5.068727706,two
0.09,1.413716694,31.25071152,23.31691884,-1.847651675,5.211318413,two
0.09,1.413716694,30.14019881,20.16826055,-1.859686612,5.240027066,two
0.09,1.413716694,29.04231989,17.92516553,-1.726929271,4.965748788,two
0.09,1.413716694,28.18538768,16.19683477,-1.708566101,4.852304553,two
0.09,1.413716694,27.35579155,14.99644174,-1.606811929,4.574442858,two
0.09,1.413716694,26.44835889,13.43321687,-1.560515226,4.415895746,two
0.09,1.413716694,25.24690304,11.02595224,-1.53959991,4.365190952,two
0.09,1.413716694,24.27572523,9.37871098,-1.584821219,4.363427463,two
0.09,1.413716694,23.33271851,8.349707646,-1.435886667,4.034458618,two
0.09,1.413716694,22.75910284,8.256542603,-1.280098881,3.710638579,two
0.09,1.413716694,21.86289949,6.653666509,-1.311326669,4.138282237,two
0.09,1.413716694,21.07902376,5.185176664,-1.600370617,5.477324646,two
0.09,1.413716694,20.34072417,4.318694837,-1.83212119,7.105650656,two
0.09,1.413716694,19.49972205,3.444054103,-2.281871727,10.4779724,two
0.09,1.413716694,18.67583397,2.87819719,-2.896447817,16.01476872,two
0.09,1.413716694,17.86606078,2.580798966,-3.523445715,22.92218409,two
0.09,1.413716694,16.93891634,2.183938024,-3.960767803,29.11124656,two
0.09,1.413716694,15.97548598,1.772887453,-3.236069842,23.83511672,two
0.09,1.413716694,14.97726662,1.582448488,-1.515986828,12.61711299,two
0.09,1.413716694,13.91334177,1.604348751,-0.142418502,11.01035151,two
0.09,1.413716694,12.78365088,1.878197017,0.410590164,16.92464533,two
0.09,1.413716694,11.5392919,1.92080504,1.393763757,32.40352859,two
0.09,1.413716694,10.03818458,2.09175704,4.604888485,40.49428614,two
0.09,1.413716694,8.283090788,2.974699707,4.892181772,40.05610813,two
0.09,1.413716694,6.28319435,3.875651868,6.028176728,45.63367817,two
0.09,1.413716694,4.120531094,5.553464009,6.021579517,42.11612667,two
0.09,1.413716694,3.360214672,6.941922388,5.457844771,35.10125989,two
0.09,1.413716694,7.161398762,4.014716536,5.97059492,42.999952,two
0.09,1.413716694,10.37590513,2.11946644,7.559161857,64.41925294,two
0.09,1.413716694,11.3998498,1.806776655,7.8720218,69.68385149,two
0.09,1.413716694,12.03458413,1.674206548,8.004459827,72.11392909,two
0.09,1.413716694,12.51052783,1.606926238,8.052681062,73.10903106,two
0.09,1.413716694,12.90640084,1.570792437,8.047820078,73.16043245,two
0.09,1.413716694,13.25861536,1.551201043,8.005097041,72.52382706,two
0.09,1.413716694,13.58686013,1.540501317,7.933818851,71.36574919,two
0.09,1.413716694,13.90324769,1.533998732,7.840534234,69.80895117,two
0.09,1.413716694,14.21402779,1.529231323,7.728513659,67.92619189,two
0.09,1.413716694,14.52547597,1.523519031,7.602269226,65.80577452,two
0.09,1.413716694,14.84047485,1.515496481,7.463621973,63.49515166,two
0.09,1.413716694,15.16154366,1.503857475,7.314452105,61.03983072,two
0.09,1.413716694,15.53647771,1.471442532,7.161882246,58.66250549,two
0.09,1.413716694,17.22815748,4.2278729,1.382936948,4.973135389,two
0.09,1.413716694,19.99439607,17.18365833,0.68870033,2.135499918,two
0.09,1.413716694,20.81160929,22.20297398,0.54727721,1.672956456,two
0.09,1.413716694,21.36574334,20.61899467,0.726436913,2.122704778,two
0.09,1.413716694,21.85393197,32.73894192,0.793455936,1.976318099,two
0.09,1.413716694,22.75524589,38.015782,0.791706452,1.996646795,two
0.09,1.413716694,23.85483147,43.98586927,0.769221127,2.096170006,two
0.09,1.413716694,26.00773735,52.93962182,0.38754297,1.575078003,two
0.09,1.413716694,27.01588655,63.10978605,0.452249372,1.748594936,two
0.09,1.413716694,28.88666195,77.12569274,0.356002213,1.662736636,two
0.09,1.413716694,31.04926423,94.56335209,0.177533263,1.492792697,two
0.09,1.413716694,32.61997166,122.1512651,0.182130952,1.382631777,two
0.09,1.413716694,33.65964513,135.651605,0.205034623,1.412541575,two
0.09,1.413716694,35.51388745,143.9581851,0.061110827,1.376182151,two
0.09,1.413716694,37.80297866,174.0167013,0.107634959,1.470487877,two
0.09,1.413716694,39.12503932,187.2974417,0.140703474,1.508883173,two
0.09,1.413716694,40.22901294,186.7688355,0.1270303,1.585018249,two
0.09,1.413716694,44.6314114,219.6158847,-0.195203075,1.521292817,two
0.09,1.413716694,46.04046741,232.0024034,-0.144231724,1.564979696,two
0.09,1.413716694,49.45187799,271.2108807,-0.269315121,1.633957011,two
0.09,1.413716694,51.33223239,277.4334241,-0.353199924,1.709257869,two
0.09,1.413716694,52.33847838,280.3883737,-0.391313321,1.732748222,two
0.09,1.413716694,54.09227397,290.0359681,-0.450459204,1.852676588,two
0.09,1.413716694,55.00664384,296.4623968,-0.43418538,1.952005814,two
0.09,1.413716694,55.75637182,295.0203395,-0.419213303,2.161008404,two
0.09,1.413716694,56.48892326,281.1459899,-0.517211687,2.430570638,two
0.09,1.413716694,56.32715473,224.2061769,-1.018143017,3.087037334,two
0.09,1.413716694,55.42095165,183.7280412,-1.426732785,3.827190521,two
0.09,1.413716694,56.44711103,189.1880297,-1.563594787,4.075620129,two
0.09,1.413716694,57.02152092,192.7370474,-1.646488459,4.221008442,two
0.09,1.413716694,56.80827243,189.6318767,-1.67779791,4.284350355,two
0.09,1.413716694,56.68921823,188.8370634,-1.698946046,4.310682807,two
0.09,1.413716694,55.88715131,180.873388,-1.698660078,4.332878064,two
0.09,1.413716694,54.51701547,166.2647817,-1.715923997,4.382526268,two
0.09,1.413716694,53.52082539,157.2265978,-1.727047446,4.390198646,two
0.09,1.413716694,52.28879624,146.2755772,-1.731251465,4.407303133,two
0.09,1.413716694,50.43839954,128.1962063,-1.779648348,4.531733059,two
0.09,1.413716694,49.04788354,117.9887163,-1.761664594,4.512507995,two
0.09,1.413716694,47.78594881,110.1484306,-1.722318204,4.446379479,two
0.09,1.413716694,46.13742258,97.22645448,-1.762868586,4.551233624,two
0.09,1.413716694,44.16462482,82.97552154,-1.790740842,4.662662125,two
0.1,1.413716694,44.34990381,83.97504677,-1.800249516,4.694272606,two
0.1,1.413716694,42.93712173,76.18142005,-1.776123944,4.66785789,two
0.1,1.413716694,41.4317529,67.3653832,-1.796496362,4.737577399,two
0.1,1.413716694,39.80896667,58.22381608,-1.826549189,4.845014821,two
0.1,1.413716694,38.03910185,49.0345152,-1.845868799,4.959537498,two
0.1,1.413716694,36.72446015,43.68774248,-1.819682819,4.937547505,two
0.1,1.413716694,35.39986096,38.53570429,-1.788941028,4.928112773,two
0.1,1.413716694,33.947375,32.11481854,-1.876918475,5.165951643,two
0.1,1.413716694,32.4923692,27.20432253,-1.829797023,5.149289185,two
0.1,1.413716694,31.30203533,23.668552,-1.798922072,5.115533656,two
0.1,1.413716694,30.15457208,20.17050899,-1.844573258,5.221447702,two
0.1,1.413716694,29.10012544,17.31660124,-1.892202772,5.316712954,two
0.1,1.413716694,28.23446959,16.41218554,-1.666482619,4.790736799,two
0.1,1.413716694,27.38623587,15.07308049,-1.582535715,4.549780876,two
0.1,1.413716694,26.46615962,13.37949915,-1.556826853,4.441830024,two
0.1,1.413716694,25.20468792,10.67582124,-1.580231336,4.482834286,two
0.1,1.413716694,24.26130055,9.129848561,-1.621012024,4.484015303,two
0.1,1.413716694,23.38594644,8.275777534,-1.462177246,4.141206578,two
0.1,1.413716694,22.78670481,8.032063129,-1.324005944,3.867027347,two
0.1,1.413716694,21.88202442,6.56504684,-1.323049662,4.168849691,two
0.1,1.413716694,21.13235919,5.288561915,-1.540558549,5.263763982,two
0.1,1.413716694,20.34379116,4.263899464,-1.812867629,6.97613797,two
0.1,1.413716694,19.53024424,3.471223764,-2.192020416,9.856097684,two
0.1,1.413716694,18.65552082,2.785737909,-2.859658753,15.54700722,two
0.1,1.413716694,17.86691552,2.527433889,-3.399496151,21.6025068,two
0.1,1.413716694,16.97415268,2.198130951,-3.827651067,27.42928267,two
0.1,1.413716694,15.98813554,1.769045541,-3.358696258,24.94074276,two
0.1,1.413716694,15.00041986,1.572800202,-1.663255032,13.80502209,two
0.1,1.413716694,13.94797896,1.58872034,-0.179007112,11.13731246,two
0.1,1.413716694,12.82578129,1.864493038,0.486143638,16.06991093,two
0.1,1.413716694,11.61474003,1.922026827,1.407567056,30.60656504,two
0.1,1.413716694,10.11473228,2.067300914,4.502723721,40.56835148,two
0.1,1.413716694,8.423004201,2.84169096,5.117766066,41.59628834,two
0.1,1.413716694,6.570772119,3.713250071,5.986914387,45.76817565,two
0.1,1.413716694,4.800567211,5.057002395,5.991199986,42.71615135,two
0.1,1.413716694,4.185169976,5.961451399,5.767353003,38.79906431,two
0.1,1.413716694,7.614136857,3.545716549,6.42576705,48.31883617,two
0.1,1.413716694,10.29083848,2.143140341,7.569555225,64.53465158,two
0.1,1.413716694,11.3233659,1.825705057,7.880634547,69.78877009,two
0.1,1.413716694,11.97052573,1.687512791,8.017926288,72.31165334,two
0.1,1.413716694,12.45578035,1.616201538,8.071188948,73.40316666,two
0.1,1.413716694,12.85839891,1.577145875,8.070708877,73.53891114,two
0.1,1.413716694,13.21555407,1.555366057,8.031561614,72.97111271,two
0.1,1.413716694,13.54749735,1.543003327,7.962995663,71.86459521,two
0.1,1.413716694,13.86656894,1.535290064,7.871532288,70.34148902,two
0.1,1.413716694,14.17969299,1.529544271,7.760705735,68.47860406,two
0.1,1.413716694,14.49311118,1.523117443,7.635021804,66.36443595,two
0.1,1.413716694,14.80989996,1.514598515,7.496395615,64.04830487,two
0.1,1.413716694,15.1352023,1.501575264,7.348859932,61.60613931,two
0.1,1.413716694,15.85511644,1.704793935,5.213593797,38.38935148,two
0.1,1.413716694,18.59101509,11.41448526,0.846247738,2.379640227,two
0.1,1.413716694,20.41280639,18.54494707,0.407633214,1.545788512,two
0.1,1.413716694,20.43184733,22.68383309,0.733791329,1.919901541,two
0.1,1.413716694,20.92967049,26.52456912,0.884877087,2.180461117,two
0.1,1.413716694,21.57607485,28.35642185,0.898099578,2.237117171,two
0.1,1.413716694,22.97948167,37.13113557,0.769834935,2.082942246,two
0.1,1.413716694,24.3087972,46.13242692,0.616846633,1.834835571,two
0.1,1.413716694,27.36444307,57.07202819,0.197004577,1.477743571,two
0.1,1.413716694,27.49749637,66.10809204,0.352232654,1.495799799,two
0.1,1.413716694,28.55524045,75.93314003,0.316230384,1.515619798,two
0.1,1.413716694,32.25739397,87.3116295,-0.062948459,1.409961892,two
0.1,1.413716694,31.97690173,93.38827927,0.320415073,1.883959813,two
0.1,1.413716694,33.54857101,126.120997,0.17943643,1.491346142,two
0.1,1.413716694,36.41988414,163.4847382,0.056301768,1.318693017,two
0.1,1.413716694,37.1632142,162.6550173,0.207068179,1.607259376,two
0.1,1.413716694,39.75397133,189.9173114,0.090896793,1.503026646,two
0.1,1.413716694,40.04192742,199.7073307,0.25470451,1.569370364,two
0.1,1.413716694,45.95077475,242.5456845,-0.233715513,1.499269035,two
0.1,1.413716694,46.74398154,239.5545684,-0.164943763,1.587704347,two
0.1,1.413716694,49.93347125,277.5968501,-0.254311156,1.653805721,two
0.1,1.413716694,51.86293411,285.8291193,-0.349855552,1.717261695,two
0.1,1.413716694,53.29377096,294.0511951,-0.398058947,1.76605091,two
0.1,1.413716694,54.7907198,305.401558,-0.446522886,1.832479851,two
0.1,1.413716694,55.85703835,307.2552039,-0.460425604,1.969915996,two
0.1,1.413716694,55.8656746,288.1460882,-0.465774158,2.211030356,two
0.1,1.413716694,57.36785413,295.4378445,-0.51250666,2.456028282,two
0.1,1.413716694,57.1588296,234.0262231,-1.047954833,3.091452581,two
0.1,1.413716694,56.39856395,194.0882177,-1.452597128,3.844710015,two
0.1,1.413716694,57.09228764,195.7030777,-1.575559082,4.100668256,two
0.1,1.413716694,57.73353825,201.4327538,-1.636149922,4.194938049,two
0.1,1.413716694,57.41340465,197.0509849,-1.661295461,4.26012699,two
0.1,1.413716694,57.29559257,196.0700053,-1.686135739,4.294019715,two
0.1,1.413716694,56.47480715,187.2033789,-1.699541876,4.333210494,two
0.1,1.413716694,54.89144678,168.2293913,-1.756162519,4.46016195,two
0.1,1.413716694,53.67165472,157.3956468,-1.74735654,4.448447286,two
0.1,1.413716694,52.78210269,152.4048365,-1.69484067,4.346751608,two
0.1,1.413716694,50.88970925,132.1028265,-1.783553577,4.54614092,two
0.1,1.413716694,49.35109972,120.2640667,-1.768037914,4.537293484,two
0.1,1.413716694,47.87561696,109.5386207,-1.759929977,4.537785431,two
0.1,1.413716694,46.38712183,99.67190173,-1.735579021,4.520224859,two
0.1,1.413716694,44.34990381,83.97504677,-1.800249516,4.694272606,two
0.1,1.413716694,42.93712173,76.18142005,-1.776123944,4.66785789,two
0.1,1.413716694,41.4317529,67.3653832,-1.796496362,4.737577399,two
0.1,1.413716694,39.80896667,58.22381608,-1.826549189,4.845014821,two
0.1,1.413716694,38.03910185,49.0345152,-1.845868799,4.959537498,two
0.1,1.413716694,36.72446015,43.68774248,-1.819682819,4.937547505,two
0.1,1.413716694,35.39986096,38.53570429,-1.788941028,4.928112773,two
0.1,1.413716694,33.947375,32.11481854,-1.876918475,5.165951643,two
0.1,1.413716694,32.4923692,27.20432253,-1.829797023,5.149289185,two
0.1,1.413716694,31.30203533,23.668552,-1.798922071,5.115533656,two
0.1,1.413716694,30.15457208,20.17050899,-1.844573258,5.221447702,two
0.1,1.413716694,29.10012543,17.31660123,-1.892202773,5.316712955,two
0.1,1.413716694,28.23446959,16.41218554,-1.666482619,4.790736799,two
0.1,1.413716694,27.38623587,15.07308049,-1.582535715,4.549780876,two
0.1,1.413716694,26.46615962,13.37949915,-1.556826853,4.441830024,two
0.1,1.413716694,25.20468792,10.67582124,-1.580231336,4.482834285,two
0.1,1.413716694,24.26130055,9.129848561,-1.621012024,4.484015303,two
0.1,1.413716694,23.38594644,8.275777534,-1.462177246,4.141206578,two
0.1,1.413716694,22.78670481,8.032063129,-1.324005944,3.867027347,two
0.1,1.413716694,21.88202442,6.56504684,-1.323049662,4.168849691,two
0.1,1.413716694,21.13235919,5.288561915,-1.540558549,5.263763982,two
0.1,1.413716694,20.34379116,4.263899464,-1.812867629,6.97613797,two
0.1,1.413716694,19.53024424,3.471223763,-2.192020417,9.856097689,two
0.1,1.413716694,18.65552082,2.785737909,-2.859658753,15.54700722,two
0.1,1.413716694,17.86691552,2.527433889,-3.399496151,21.6025068,two
0.1,1.413716694,16.97415268,2.198130949,-3.827651071,27.42928271,two
0.1,1.413716694,15.98813553,1.769045537,-3.358696262,24.94074283,two
0.1,1.413716694,15.00041986,1.572800204,-1.66325503,13.80502206,two
0.1,1.413716694,13.94797896,1.588720338,-0.179007112,11.1373125,two
0.1,1.413716694,12.82578129,1.864493037,0.486143642,16.06991095,two
0.1,1.413716694,11.61474003,1.922026827,1.407567056,30.60656504,two
0.1,1.413716694,10.11473227,2.067300932,4.50272367,40.56835083,two
0.1,1.413716694,8.423004201,2.84169096,5.117766066,41.59628834,two
0.1,1.413716694,6.570772119,3.713250071,5.986914387,45.76817565,two
0.1,1.413716694,4.800567211,5.057002395,5.991199986,42.71615135,two
0.1,1.413716694,4.185169976,5.961451399,5.767353003,38.79906431,two
0.1,1.413716694,7.614136857,3.545716549,6.42576705,48.31883617,two
0.1,1.413716694,10.29083848,2.143140341,7.569555225,64.53465158,two
0.1,1.413716694,11.3233659,1.825705057,7.880634547,69.78877009,two
0.1,1.413716694,11.97052573,1.687512791,8.017926288,72.31165334,two
0.1,1.413716694,12.45578035,1.616201538,8.071188948,73.40316666,two
0.1,1.413716694,12.85839891,1.577145875,8.070708877,73.53891114,two
0.1,1.413716694,13.21555407,1.555366057,8.031561614,72.97111271,two
0.1,1.413716694,13.54749735,1.543003327,7.962995663,71.86459521,two
0.1,1.413716694,13.86656894,1.535290064,7.871532288,70.34148902,two
0.1,1.413716694,14.17969299,1.529544271,7.760705735,68.47860406,two
0.1,1.413716694,14.49311118,1.523117443,7.635021804,66.36443595,two
0.1,1.413716694,14.80989996,1.514598515,7.496395615,64.04830487,two
0.1,1.413716694,15.1352023,1.501575264,7.348859932,61.60613931,two
0.1,1.413716694,15.85511644,1.704793935,5.213593797,38.38935148,two
0.1,1.413716694,18.59101509,11.41448526,0.846247738,2.379640227,two
0.1,1.413716694,20.41280639,18.54494707,0.407633214,1.545788512,two
0.1,1.413716694,20.43184733,22.68383309,0.733791329,1.919901541,two
0.1,1.413716694,20.92967049,26.52456912,0.884877087,2.180461117,two
0.1,1.413716694,21.57607485,28.35642185,0.898099578,2.237117171,two
0.1,1.413716694,22.97948167,37.13113557,0.769834935,2.082942246,two
0.1,1.413716694,24.3087972,46.13242692,0.616846633,1.834835571,two
0.1,1.413716694,27.36444307,57.07202819,0.197004577,1.477743571,two
0.1,1.413716694,27.49749637,66.10809204,0.352232654,1.495799799,two
0.1,1.413716694,28.55524045,75.93314003,0.316230384,1.515619798,two
0.1,1.413716694,32.25739397,87.3116295,-0.062948459,1.409961892,two
0.1,1.413716694,31.97690173,93.38827926,0.320415073,1.883959813,two
0.1,1.413716694,33.54857101,126.120997,0.17943643,1.491346142,two
0.1,1.413716694,36.41988414,163.4847382,0.056301768,1.318693017,two
0.1,1.413716694,37.1632142,162.6550173,0.207068179,1.607259376,two
0.1,1.413716694,39.75397133,189.9173114,0.090896793,1.503026646,two
0.1,1.413716694,40.04192742,199.7073307,0.25470451,1.569370364,two
0.1,1.413716694,45.95077475,242.5456845,-0.233715513,1.499269035,two
0.1,1.413716694,46.74398154,239.5545684,-0.164943763,1.587704347,two
0.1,1.413716694,49.93347125,277.5968501,-0.254311156,1.653805721,two
0.1,1.413716694,51.86293411,285.8291193,-0.349855552,1.717261695,two
0.1,1.413716694,53.29377096,294.0511951,-0.398058947,1.76605091,two
0.1,1.413716694,54.7907198,305.401558,-0.446522886,1.832479851,two
0.1,1.413716694,55.85703835,307.2552039,-0.460425604,1.969915996,two
0.1,1.413716694,55.8656746,288.1460882,-0.465774158,2.211030356,two
0.1,1.413716694,57.36785413,295.4378445,-0.51250666,2.456028282,two
0.1,1.413716694,57.1588296,234.0262231,-1.047954833,3.091452581,two
0.1,1.413716694,56.39856395,194.0882177,-1.452597128,3.844710015,two
0.1,1.413716694,57.09228764,195.7030777,-1.575559082,4.100668256,two
0.1,1.413716694,57.73353825,201.4327538,-1.636149922,4.194938049,two
0.1,1.413716694,57.41340465,197.0509849,-1.661295461,4.26012699,two
0.1,1.413716694,57.29559257,196.0700053,-1.686135739,4.294019715,two
0.1,1.413716694,56.47480715,187.2033789,-1.699541876,4.333210494,two
0.1,1.413716694,54.89144678,168.2293913,-1.756162519,4.46016195,two
0.1,1.413716694,53.67165472,157.3956468,-1.74735654,4.448447286,two
0.1,1.413716694,52.78210269,152.4048365,-1.69484067,4.346751608,two
0.1,1.413716694,50.88970925,132.1028265,-1.783553577,4.54614092,two
0.1,1.413716694,49.35109972,120.2640667,-1.768037914,4.537293484,two
0.1,1.413716694,47.87561696,109.5386207,-1.759929977,4.537785431,two
0.1,1.413716694,46.38712183,99.67190173,-1.735579021,4.520224859,two
0.1,1.413716694,44.34990381,83.97504677,-1.800249516,4.694272606,two
0.11,1.413716694,44.33580042,82.73947911,-1.840660262,4.801872343,three
0.11,1.413716694,43.09475592,77.16172059,-1.773856942,4.677295329,three
0.11,1.413716694,41.5455938,67.94063485,-1.795754158,4.753788496,three
0.11,1.413716694,39.88845271,58.26962609,-1.844746292,4.900436852,three
0.11,1.413716694,38.12326588,49.44280729,-1.836948269,4.960627063,three
0.11,1.413716694,36.76329157,43.67664628,-1.823558248,4.966032657,three
0.11,1.413716694,35.4186997,38.18005359,-1.822348597,5.001917862,three
0.11,1.413716694,34.03706218,32.75179178,-1.828854154,5.077987726,three
0.11,1.413716694,32.50701162,27.24781546,-1.808366063,5.131120327,three
0.11,1.413716694,31.29528588,23.44142524,-1.812339308,5.152353985,three
0.11,1.413716694,30.20208855,20.47363093,-1.793737616,5.121382067,three
0.11,1.413716694,29.1370212,17.3495384,-1.886791632,5.316403353,three
0.11,1.413716694,28.29014962,16.67873427,-1.619139322,4.714781188,three
0.11,1.413716694,27.42345124,15.21288039,-1.547310313,4.504821776,three
0.11,1.413716694,26.48168708,13.31601755,-1.553011385,4.465914216,three
0.11,1.413716694,25.24492496,10.83296383,-1.51831168,4.424010893,three
0.11,1.413716694,24.2690462,8.996294338,-1.632753824,4.559499339,three
0.11,1.413716694,23.44269692,8.268110218,-1.467961938,4.194298825,three
0.11,1.413716694,22.81283594,7.861494621,-1.349585324,3.987685554,three
0.11,1.413716694,21.91054339,6.535559072,-1.320608206,4.158297909,three
0.11,1.413716694,21.17139258,5.354796751,-1.494464926,5.089337561,three
0.11,1.413716694,20.33865429,4.191959895,-1.803874057,6.872586492,three
0.11,1.413716694,19.55159118,3.481446521,-2.11832949,9.318792358,three
0.11,1.413716694,18.60670582,2.628162397,-2.910736774,15.60240483,three
0.11,1.413716694,17.86980066,2.476214937,-3.270979448,20.1854389,three
0.11,1.413716694,16.9990691,2.181628335,-3.692257789,25.7174515,three
0.11,1.413716694,15.99848442,1.755866711,-3.415192568,25.39014687,three
0.11,1.413716694,15.0297999,1.564754811,-1.802589603,14.88167591,three
0.11,1.413716694,13.99105134,1.572772329,-0.234243339,11.34581964,three
0.11,1.413716694,12.87601715,1.839901298,0.549177471,15.49184681,three
0.11,1.413716694,11.70068028,1.902422614,1.487741224,29.05741356,three
0.11,1.413716694,10.20742385,2.034796907,4.411878748,40.70629203,three
0.11,1.413716694,8.594007851,2.719503691,5.262156109,42.73681184,three
0.11,1.413716694,6.876539279,3.534903498,5.974891311,46.22252719,three
0.11,1.413716694,5.45173046,4.582943184,6.022364408,43.86625235,three
0.11,1.413716694,4.935703452,5.178278789,6.063884563,42.47611667,three
0.11,1.413716694,7.916429956,3.274015677,6.704609762,51.78352687,three
0.11,1.413716694,10.22344962,2.159048907,7.587944899,64.7733508,three
0.11,1.413716694,11.25385178,1.842166427,7.892360788,69.94374642,three
